index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num,doc_token_index
5,10,rerumque,determiner,remusque,rer,det,4,"{Case: [genitive], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['re', 'rum', 'que']",[rɛrʊmkʷɛ],10,\N,18,127
6,10,aeterna,adjective,aeternus,aetern,amod,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'ter', 'na']",[ajt̪ɛrn̪a],10,\N,18,128
7,10,potestas,noun,potestas,potest,nsubj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['po', 'tes', 'tas']",[pɔt̪ɛst̪as],10,\N,18,129
8,10,!,punctuation,!,!,punct,10,\N,\N,['!'],\N,10,\N,18,130
9,10,Namque,particle,nam,N,discourse,10,\N,{F: [pos]},"['nam', 'que']",[n̪amkʷɛ],10,\N,19,131
10,10,aliud,determiner,alius,ali,conj,0,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['a', 'li', 'ud']",[alɪ̣jʊd̪],10,\N,19,132
11,10,quid,pronoun,quis,quid,acl,10,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [interrogative]}","{F: [pos], N: [pos], V: [neg]}",['quid'],[kʷɪd̪],10,\N,19,133
12,10,sit,auxiliary,sum,si,cop,11,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['sit'],[sɪt̪],10,\N,19,134
13,10,",",punctuation,",",",",punct,17,\N,\N,"[',']",\N,10,\N,19,135
14,10,quod,subordinating_conjunction,quod,quod,mark,17,\N,{F: [pos]},['quod'],[kʷɔd̪],10,\N,19,136
15,10,iam,adverb,iam,iam,advmod:emph,17,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː],10,\N,19,137
16,10,implorare,verb,imploro,implorar,xcomp,17,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['im', 'plo', 'ra', 're']",[ɪmplɔrarɛ],10,\N,19,138
17,10,queamus,verb,queo,queam,conj,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['que', 'a', 'mus']",[kʷɛ̣jamʊs],10,\N,19,139
18,10,?,punctuation,?,?,punct,0,\N,\N,['?'],\N,10,\N,19,140
0,11,Cernis,verb,cero,Cern,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cer', 'nis']",[kɛrn̪ɪs],10,\N,20,141
1,11,ut,subordinating_conjunction,ut,ut,mark,2,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],10,\N,20,142
2,11,insultent,verb,insulto,insulte,ccomp,0,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [subjunctive], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'sul', 'tent']",[iːn̪sʊɫt̪ɛn̪t̪],10,\N,20,143
3,11,Rutulli,noun,rutullum,Rutull,nsubj,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ru', 'tul', 'li']",[rʊt̪ʊɫlɪ],10,\N,20,144
4,11,Turnusque,noun,turnus,Turn,flat,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tur', 'nus', 'que']",[t̪ʊrn̪ʊskʷɛ],10,\N,20,145
5,11,[,punctuation,(,[,punct,6,\N,\N,['['],\N,10,\N,20,146
6,11,feratur,verb,fero,fera,ccomp,0,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['fe', 'ra', 'tur']",[fɛrat̪ʊr],10,\N,20,147
7,11,per,adposition,per,per,case,8,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],10,\N,21,148
8,11,medios,adjective,medius,medi,obl,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['me', 'di', 'os']",[mɛd̪ɪ̣jɔs],10,\N,21,149
9,11,insignis,adjective,insignus,insign,xcomp,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'sig', 'nis']",[iːn̪sɪŋn̪ɪs],10,\N,21,150
10,11,equis,noun,equa,equ,obl,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['e', 'quis']",[ɛkʷɪs],10,\N,21,151
11,11,tumidusque,adjective,tumidus,tumid,amod,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['tu', 'mi', 'dus', 'que']",[t̪ʊmɪd̪ʊskʷɛ],10,\N,21,152
12,11,],punctuation,),],punct,15,\N,\N,[']'],\N,10,\N,21,153
13,11,secundo,adjective,secundus,secund,amod,14,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Numeral: [ordinal], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['se', 'cun', 'do']",[sɛkʊn̪d̪ɔ],10,\N,21,154
14,11,Marte,noun,mars,Mart,obl,15,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mar', 'te']",[mart̪ɛ],10,\N,22,155
15,11,ruat,verb,ruo,rua,conj,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ru', 'at']",[rʊjat̪],10,\N,22,156
16,11,?,punctuation,?,?,punct,0,\N,\N,['?'],\N,10,\N,22,157
0,12,Non,particle,non,Non,advmod:neg,2,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪],10,\N,22,158
1,12,clausa,verb,claudo,claus,csubj,2,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['clau', 'sa']",[klawsa],10,\N,22,159
2,12,tegunt,verb,tego,tegu,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['te', 'gunt']",[t̪ɛgʷn̪t̪],10,\N,22,160
3,12,iam,adverb,iam,iam,advmod:emph,2,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː],10,\N,22,161
4,12,moenia,noun,moenia,moen,obj,2,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['moe', 'ni', 'a']",[mojn̪ɪ̣ja],10,\N,22,162
5,12,Teucros,adjective,teucrus,Teucr,amod,4,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['teu', 'cros']",[t̪ewkrɔs],10,\N,22,163
6,12,:,punctuation,:,:,punct,2,\N,\N,[':'],\N,10,\N,22,164
0,13,quin,subordinating_conjunction,quin,quin,mark,6,{<class 'NoneType'>: [None]},{F: [pos]},['quin'],[kʷɪn̪],10,\N,23,165
1,13,intra,adposition,intra,intr,case,2,\N,"{F: [pos], N: [neg], V: [neg]}","['in', 'tra']",[ɪn̪t̪ra],10,\N,23,166
2,13,portas,noun,portas,port,obl,6,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['por', 'tas']",[pɔrt̪as],10,\N,23,167
3,13,atque,coordinating_conjunction,atque,atque,cc,4,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],10,\N,23,168
4,13,ipsis,determiner,ipse,ips,conj,2,"{Case: [ablative], Form: [pos], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ip', 'sis']",[ɪpsɪs],10,\N,23,169
5,13,proelia,noun,proelium,proel,nsubj,6,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['proe', 'li', 'a']",[projlɪ̣ja],10,\N,23,170
6,13,miscent,verb,misceo,misce,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['mis', 'cent']",[mɪskɛn̪t̪],10,\N,23,171
7,13,aggeribus,noun,agger,agger,obl:arg,6,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ag', 'ge', 'ri', 'bus']",[aggɛrɪbʊs],10,\N,24,172
8,13,moerorum,noun,moerus,moeror,nmod,7,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['moe', 'ro', 'rum']",[mojrɔrũː],10,\N,24,173
9,13,et,coordinating_conjunction,et,et,cc,10,\N,{F: [pos]},['et'],[ɛt̪],10,\N,24,174
10,13,inundant,verb,inundo,inunda,conj,6,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'un', 'dant']",[ɪn̪ʊn̪d̪an̪t̪],10,\N,24,175
11,13,sanguine,noun,sanguis,sanguin,obl,10,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['san', 'gu', 'i', 'ne']",[saŋgʷɪn̪ɛ],10,\N,24,176
12,13,fossas,noun,fossa,foss,obj,10,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fos', 'sas']",[fɔssas],10,\N,24,177
13,13,.,punctuation,.,.,punct,6,\N,\N,['.'],\N,10,\N,24,178
0,14,Aeneas,proper_noun,aenea,Aene,nsubj,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_a], NameType: [person_given_name], Number: [singular], <class 'NoneType'>: [None]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'ne', 'as']",[ajn̪ɛ̣jas],10,\N,25,179
1,14,ignarus,adjective,ignarus,ignar,xcomp,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ig', 'na', 'rus']",[ɪŋn̪arʊs],10,\N,25,180
2,14,abest,verb,absum,abes,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'best']",[abɛst̪],10,\N,25,181
3,14,.,punctuation,.,.,punct,2,\N,\N,['.'],\N,10,\N,25,182
0,15,Numquamne,verb,numquo,Numquamn,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['num', 'quam', 'ne']",[n̪ʊmkʷamn̪ɛ],10,\N,25,183
1,15,levari,verb,levo,levar,xcomp,0,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['le', 'va', 'ri']",[lɛwarɪ],10,\N,25,184
2,15,obsidione,noun,obsidio,obsidion,obl,3,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ob', 'si', 'di', 'o', 'ne']",[ɔpsɪd̪ɪ̣jɔn̪ɛ],10,\N,26,185
3,15,sines,verb,sisto,sin,conj,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['si', 'nes']",[sɪn̪ɛs],10,\N,26,186
4,15,?,punctuation,?,?,punct,0,\N,\N,['?'],\N,10,\N,26,187
0,16,Muris,noun,mus,Mur,obl:arg,2,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['mu', 'ris']",[mʊrɪs],10,\N,26,188
1,16,iterum,adverb,iterum,iter,advmod:tmod,2,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}","['i', 'te', 'rum']",[ɪt̪ɛrũː],10,\N,26,189
2,16,imminet,verb,immineo,immine,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['im', 'mi', 'net']",[ɪmmɪn̪ɛt̪],10,\N,26,190
3,16,hostis,noun,hostis,host,nsubj,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['hos', 'tis']",[hɔst̪ɪs],10,\N,26,191
4,16,nascentis,verb,nascor,nascent,acl,3,"{Aspect: [imperfective], Case: [genitive], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['nas', 'cen', 'tis']",[n̪askɛn̪t̪ɪs],10,\N,27,192
5,16,Troiae,proper_noun,troia,Troi,nmod,3,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_a], NameType: [person_given_name], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tro', 'iae']",[t̪rɔjjaj],10,\N,27,193
6,16,[,punctuation,(,[,punct,9,\N,\N,['['],\N,10,\N,27,194
7,16,nec,coordinating_conjunction,nec,nec,cc,9,\N,{F: [pos]},['nec'],[n̪ɛk],10,\N,27,195
8,16,non,particle,non,non,advmod:neg,9,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪],10,\N,27,196
9,16,exercitus,noun,exercitus,exercit,conj,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ex', 'er', 'ci', 'tus']",[ɛksɛrkɪt̪ʊs],10,\N,27,197
10,16,alter,determiner,alter,alte,det,9,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['al', 'ter']",[aɫt̪ɛr],10,\N,27,198
11,16,;,punctuation,;,;,punct,2,\N,\N,[';'],\N,10,\N,27,199
0,17,],punctuation,),],punct,6,\N,\N,[']'],\N,10,\N,27,200
1,17,atque,coordinating_conjunction,atque,atque,cc,6,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],10,\N,28,201
2,17,iterum,adverb,iterum,iter,advmod:tmod,6,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}","['i', 'te', 'rum']",[ɪt̪ɛrũː],10,\N,28,202
3,17,in,adposition,in,in,case,4,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],10,\N,28,203
4,17,Teucros,noun,teucris,Teucr,obl,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['teu', 'cros']",[t̪ewkrɔs],10,\N,28,204
5,17,Aetolis,noun,aetolus,Aetol,obl,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'to', 'lis']",[ajt̪ɔlɪs],10,\N,28,205
6,17,surgit,verb,surgo,surgi,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sur', 'git']",[sʊrgɪt̪],10,\N,28,206
7,17,ab,adposition,ab,ab,case,8,\N,"{F: [pos], N: [neg], V: [neg]}",['ab'],[ab],10,\N,28,207
8,17,Arpis,noun,arp,Arp,obl:arg,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'pis']",[arpɪs],10,\N,28,208
9,17,Tydides,noun,tydes,Tydid,nsubj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ty', 'di', 'des']",[t̪yd̪ɪd̪ɛs],10,\N,29,209
10,17,.,punctuation,.,.,punct,6,\N,\N,['.'],\N,10,\N,29,210
0,18,Equidem,verb,equideo,Equid,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'qui', 'dem']",[ɛkʷɪd̪ẽː],10,\N,29,211
1,18,credo,verb,credo,cred,ccomp,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cre', 'do']",[krɛd̪ɔ],10,\N,29,212
2,18,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N,10,\N,29,213
3,18,mea,determiner,meus,me,det,4,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['me', 'a']",[mɛ̣ja],10,\N,29,214
4,18,volnera,noun,volnus,volner,nsubj,5,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['vol', 'ne', 'ra']",[wɔɫn̪ɛra],10,\N,29,215
5,18,restant,verb,resto,resta,ccomp,0,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['res', 'tant']",[rɛst̪an̪t̪],10,\N,29,216
6,18,et,coordinating_conjunction,et,et,cc,10,\N,{F: [pos]},['et'],[ɛt̪],10,\N,30,217
7,18,tua,determiner,tuus,tu,det,8,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['tu', 'a']",[t̪ʊja],10,\N,30,218
8,18,progenies,noun,progenies,progeni,nsubj,10,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pro', 'ge', 'ni', 'es']",[prɔgɛn̪ɪ̣jɛs],10,\N,30,219
9,18,mortalia,adjective,mortalis,mortal,amod,8,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['mor', 'ta', 'li', 'a']",[mɔrt̪alɪ̣ja],10,\N,30,220
10,18,demoror,verb,demoror,demoro,conj,5,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'mo', 'ror']",[d̪ɛmɔrɔr],10,\N,30,221
11,18,arma,noun,arma,arm,obj,10,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'ma']",[arma],10,\N,30,222
12,18,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,10,\N,30,223
0,19,Si,subordinating_conjunction,si,S,mark,9,\N,{F: [pos]},['si'],[sɪ],10,\N,31,224
1,19,sine,adposition,sine,sin,case,2,\N,"{F: [pos], N: [neg], V: [neg]}","['si', 'ne']",[sɪn̪ɛ],10,\N,31,225
2,19,pace,noun,pax,pac,obl,9,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'ce']",[pakɛ],10,\N,31,226
3,19,tua,determiner,tuus,tu,det,2,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['tu', 'a']",[t̪ʊja],10,\N,31,227
4,19,atque,coordinating_conjunction,atque,atque,cc,5,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],10,\N,31,228
5,19,invito,adjective,invitus,invit,amod,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'vi', 'to']",[ɪn̪wɪt̪ɔ],10,\N,31,229
6,19,numine,noun,numen,numin,obl,9,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nu', 'mi', 'ne']",[n̪ʊmɪn̪ɛ],10,\N,31,230
7,19,Troes,noun,trossa,Tro,nsubj,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}",['troes'],[t̪rojs],10,\N,31,231
8,19,Italiam,noun,italia,Itali,obj,9,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['i', 'ta', 'li', 'am']",[ɪt̪alɪ̣jãː],10,\N,32,232
9,19,petiere,verb,petio,petier,advcl,11,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pe', 'ti', 'e', 're']",[pɛt̪ɪ̣jɛrɛ],10,\N,32,233
10,19,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N,10,\N,32,234
11,19,luant,verb,luo,lua,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['lu', 'ant']",[lʊjan̪t̪],10,\N,32,235
12,19,peccata,noun,peccatum,peccat,obj,11,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pec', 'ca', 'ta']",[pɛkkat̪a],10,\N,32,236
13,19,neque,coordinating_conjunction,neque,neque,cc,16,{Polarity: [neg]},{F: [pos]},"['ne', 'que']",[n̪ɛkʷɛ],10,\N,32,237
14,19,illos,determiner,ille,ill,det,16,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'los']",[ɪɫlɔs],10,\N,32,238
15,19,iuveris,noun,iuver,iuver,nmod,16,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['iu', 've', 'ris']",[jʊwɛrɪs],10,\N,33,239
16,19,auxilio,noun,auxilium,auxili,obl,11,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'xi', 'li', 'o']",[awksɪlɪ̣jɔ],10,\N,33,240
17,19,;,punctuation,;,;,punct,11,\N,\N,[';'],\N,10,\N,33,241
0,20,sin,subordinating_conjunction,sin,sin,mark,3,\N,{F: [pos]},['sin'],[sɪn̪],10,\N,33,242
1,20,tot,determiner,tot,to,det,2,{PronominalType: [demonstrative]},"{F: [pos], N: [pos], V: [neg]}",['tot'],[t̪ɔt̪],10,\N,33,243
2,20,responsa,noun,respondeo,respons,nsubj:pass,3,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['res', 'pon', 'sa']",[rɛspɔːn̪sa],10,\N,33,244
3,20,secuti,verb,sequor,secut,advcl,8,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['se', 'cu', 'ti']",[sɛkʊt̪ɪ],10,\N,33,245
4,20,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N,10,\N,33,246
5,20,quae,pronoun,qui,quae,nsubj,6,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj],10,\N,34,247
